,MeanWaitingTime,CustomerCount,Servers,Rho,Method
5087,0.0,500,4,0.17,FIFO
5088,0.0009481352635103519,500,4,0.17,FIFO
5089,0.0002197522521358053,500,4,0.17,FIFO
5090,0.0006826603346722883,500,4,0.17,FIFO
5091,0.00022960876626638082,500,4,0.17,FIFO
5092,0.0021209541834382433,500,4,0.17,FIFO
5093,0.00026609112977331507,500,4,0.17,FIFO
5094,7.57982524096974e-05,500,4,0.17,FIFO
5095,9.371190958569287e-05,500,4,0.17,FIFO
5096,0.0,500,4,0.17,FIFO
5097,0.0005161672298414146,500,4,0.17,FIFO
5098,0.0013345224052377204,500,4,0.17,FIFO
5099,0.0009966634260403567,500,4,0.17,FIFO
5100,0.07134669884350014,500,1,0.18,prior
5101,0.062140036026507695,500,1,0.18,prior
5102,0.08131506357839498,500,1,0.18,prior
5103,0.08485055121063251,500,1,0.18,prior
5104,0.07385854878220917,500,1,0.18,prior
5105,0.0758469662395735,500,1,0.18,prior
5106,0.08499547606051554,500,1,0.18,prior
5107,0.0712663973993909,500,1,0.18,prior
5108,0.07490920616254601,500,1,0.18,prior
5109,0.08807507283281128,500,1,0.18,prior
5110,0.0851318219206915,500,1,0.18,prior
5111,0.07750010678298108,500,1,0.18,prior
5112,0.0741821177745071,500,1,0.18,prior
5113,0.11084163121569733,500,1,0.18,prior
5114,0.08555268900166764,500,1,0.18,prior
5115,0.04703453897183475,500,1,0.18,prior
5116,0.08614156358850929,500,1,0.18,prior
5117,0.07454220266212315,500,1,0.18,prior
5118,0.08866213170361882,500,1,0.18,prior
5119,0.08058749541794465,500,1,0.18,prior
5120,0.057244795703811135,500,1,0.18,prior
5121,0.06265194788826463,500,1,0.18,prior
5122,0.0875446372107013,500,1,0.18,prior
5123,0.07223605018398965,500,1,0.18,prior
5124,0.06116315131166222,500,1,0.18,prior
5125,0.0694186618519249,500,1,0.18,prior
5126,0.09525640221461,500,1,0.18,prior
5127,0.10001461530906355,500,1,0.18,prior
5128,0.0635766263930547,500,1,0.18,prior
5129,0.10925668996088034,500,1,0.18,prior
5130,0.066245189474086,500,1,0.18,prior
5131,0.08065223602977062,500,1,0.18,prior
5132,0.0691423649445302,500,1,0.18,prior
5133,0.08709121806980295,500,1,0.18,prior
5134,0.07138065738918842,500,1,0.18,prior
5135,0.0914361250961187,500,1,0.18,prior
5136,0.09693278233369065,500,1,0.18,prior
5137,0.07672017201039101,500,1,0.18,prior
5138,0.07020477190253402,500,1,0.18,prior
5139,0.11902514017003113,500,1,0.18,prior
5140,0.057403115941441867,500,1,0.18,prior
5141,0.07627145042802704,500,1,0.18,prior
5142,0.09038119091850245,500,1,0.18,prior
5143,0.048286590593739465,500,1,0.18,prior
5144,0.07367343538797928,500,1,0.18,prior
5145,0.08602369600589947,500,1,0.18,prior
5146,0.06826337502858382,500,1,0.18,prior
5147,0.10445229392912263,500,1,0.18,prior
5148,0.12059612187982864,500,1,0.18,prior
5149,0.06340981203187432,500,1,0.18,prior
5150,0.01142213369928244,500,2,0.18,prior
5151,0.014442902178962762,500,2,0.18,prior
5152,0.013089381534609913,500,2,0.18,prior
5153,0.010275162771575773,500,2,0.18,prior
5154,0.014937187418694797,500,2,0.18,prior
5155,0.0086904268481778,500,2,0.18,prior
5156,0.008923664474910133,500,2,0.18,prior
5157,0.02206632104434555,500,2,0.18,prior
5158,0.011271250577264233,500,2,0.18,prior
5159,0.011271487125169764,500,2,0.18,prior
5160,0.014569593931676934,500,2,0.18,prior
5161,0.01186210539365451,500,2,0.18,prior
5162,0.008344057166668762,500,2,0.18,prior
5163,0.009054719010868567,500,2,0.18,prior
5164,0.008557314564923316,500,2,0.18,prior
5165,0.015874827851568518,500,2,0.18,prior
5166,0.024017111189676345,500,2,0.18,prior
5167,0.012713658280908476,500,2,0.18,prior
5168,0.008534322242492152,500,2,0.18,prior
5169,0.007924109930473676,500,2,0.18,prior
5170,0.009955552351623865,500,2,0.18,prior
5171,0.009806537765537922,500,2,0.18,prior
5172,0.015348686929968838,500,2,0.18,prior
5173,0.007187168871950632,500,2,0.18,prior
5174,0.015033168432005823,500,2,0.18,prior
5175,0.0075030331785986065,500,2,0.18,prior
5176,0.012432849090271971,500,2,0.18,prior
5177,0.010842565727504623,500,2,0.18,prior
5178,0.027795348204793745,500,2,0.18,prior
5179,0.016555551219494917,500,2,0.18,prior
5180,0.010891684609541472,500,2,0.18,prior
5181,0.011232935000757742,500,2,0.18,prior
5182,0.014000775155402927,500,2,0.18,prior
5183,0.01152354961131396,500,2,0.18,prior
5184,0.018055743160982553,500,2,0.18,prior
5185,0.012329776221644224,500,2,0.18,prior
5186,0.00993112898870764,500,2,0.18,prior
5187,0.006500282648052369,500,2,0.18,prior
5188,0.0105896887368136,500,2,0.18,prior
5189,0.009136000799453033,500,2,0.18,prior
5190,0.01021945132988451,500,2,0.18,prior
5191,0.008617672459992285,500,2,0.18,prior
5192,0.02180006137718165,500,2,0.18,prior
5193,0.0068142751816897655,500,2,0.18,prior
5194,0.010099438671323995,500,2,0.18,prior
5195,0.010471136520170262,500,2,0.18,prior
5196,0.008207028030439673,500,2,0.18,prior
5197,0.014615625502125952,500,2,0.18,prior
5198,0.016695613185091163,500,2,0.18,prior
5199,0.008118753500750631,500,2,0.18,prior
5200,0.002493377584877095,500,4,0.18,prior
5201,0.0002662603770551328,500,4,0.18,prior
5202,4.794608422178825e-05,500,4,0.18,prior
5203,0.002099268328126868,500,4,0.18,prior
5204,0.0006227395934381686,500,4,0.18,prior
5205,0.0003527318562652795,500,4,0.18,prior
5206,0.0008319538405946787,500,4,0.18,prior
5207,0.0041617129825494035,500,4,0.18,prior
5208,0.001013611497620289,500,4,0.18,prior
5209,0.0022406790544388286,500,4,0.18,prior
5210,0.0007082670598059053,500,4,0.18,prior
5211,0.0013981625877407709,500,4,0.18,prior
5212,0.0016084559445992213,500,4,0.18,prior
5213,0.0015214178255511044,500,4,0.18,prior
5214,0.0,500,4,0.18,prior
5215,0.0017110624562896532,500,4,0.18,prior
5216,0.0027126784701625864,500,4,0.18,prior
5217,0.00029284145069198076,500,4,0.18,prior
5218,0.0,500,4,0.18,prior
5219,0.00022735682790012745,500,4,0.18,prior
5220,0.0037809110324582493,500,4,0.18,prior
5221,0.0003196871917786694,500,4,0.18,prior
5222,0.0012429984781614962,500,4,0.18,prior
5223,0.000992822876640613,500,4,0.18,prior
5224,0.0014227117138576517,500,4,0.18,prior
5225,0.0035990110848666246,500,4,0.18,prior
5226,0.0,500,4,0.18,prior
5227,0.0005968851854885032,500,4,0.18,prior
5228,0.0025649660930378813,500,4,0.18,prior
5229,0.0013885914224783633,500,4,0.18,prior
5230,0.00016482215946655288,500,4,0.18,prior
5231,0.0006279991028285395,500,4,0.18,prior
5232,0.0,500,4,0.18,prior
5233,0.0003908844931706881,500,4,0.18,prior
5234,0.002361919109822747,500,4,0.18,prior
5235,0.0,500,4,0.18,prior
5236,9.805427950288959e-05,500,4,0.18,prior
5237,0.00011532974975578192,500,4,0.18,prior
5238,0.0,500,4,0.18,prior
5239,0.00011236438028470275,500,4,0.18,prior
5240,0.0006516339454581442,500,4,0.18,prior
5241,0.0009538581429576851,500,4,0.18,prior
5242,0.0009920108306022755,500,4,0.18,prior
5243,6.39669208656457e-05,500,4,0.18,prior
5244,5.689579929548927e-05,500,4,0.18,prior
5245,0.0006203657367447875,500,4,0.18,prior
5246,0.0035309328238559345,500,4,0.18,prior
5247,0.0009349975064238265,500,4,0.18,prior
5248,0.00036269762648940683,500,4,0.18,prior
5249,0.0012391454949621022,500,4,0.18,prior
5250,0.09703927698669632,500,1,0.18,FIFO
5251,0.0865053157220908,500,1,0.18,FIFO
5252,0.07009674639313937,500,1,0.18,FIFO
5253,0.08968819746174228,500,1,0.18,FIFO
5254,0.08527775552230994,500,1,0.18,FIFO
5255,0.08628181326021267,500,1,0.18,FIFO
5256,0.09392350508275599,500,1,0.18,FIFO
5257,0.08932162677249397,500,1,0.18,FIFO
5258,0.08966662586385583,500,1,0.18,FIFO
5259,0.10155160302305873,500,1,0.18,FIFO
5260,0.12696797866901405,500,1,0.18,FIFO
5261,0.05995813335214797,500,1,0.18,FIFO
5262,0.08963706792524517,500,1,0.18,FIFO
5263,0.09608709597624161,500,1,0.18,FIFO
5264,0.08034529470948927,500,1,0.18,FIFO
5265,0.11723978340252113,500,1,0.18,FIFO
5266,0.06882678036056314,500,1,0.18,FIFO
5267,0.0782531771985505,500,1,0.18,FIFO
5268,0.06536541832382332,500,1,0.18,FIFO
5269,0.0779631238639405,500,1,0.18,FIFO
5270,0.0829731956113216,500,1,0.18,FIFO
5271,0.0939719002633677,500,1,0.18,FIFO
5272,0.11489567427052728,500,1,0.18,FIFO
5273,0.12186637727797037,500,1,0.18,FIFO
5274,0.07789017107144028,500,1,0.18,FIFO
5275,0.08356866881111696,500,1,0.18,FIFO
5276,0.07254961327934085,500,1,0.18,FIFO
5277,0.07229412129351141,500,1,0.18,FIFO
5278,0.06715692465838652,500,1,0.18,FIFO
5279,0.13778315328815663,500,1,0.18,FIFO
5280,0.0804211571080407,500,1,0.18,FIFO
5281,0.06808068639294775,500,1,0.18,FIFO
5282,0.0768441480943228,500,1,0.18,FIFO
5283,0.09276316541072441,500,1,0.18,FIFO
5284,0.07752509990019353,500,1,0.18,FIFO
5285,0.06455654892784721,500,1,0.18,FIFO
5286,0.08450680854713928,500,1,0.18,FIFO
5287,0.07706966880052551,500,1,0.18,FIFO
5288,0.07355229275543061,500,1,0.18,FIFO
5289,0.10002613344416425,500,1,0.18,FIFO
5290,0.09250749390844741,500,1,0.18,FIFO
5291,0.06941488499818116,500,1,0.18,FIFO
5292,0.06984260593363889,500,1,0.18,FIFO
5293,0.09639306944408622,500,1,0.18,FIFO
5294,0.0862232486962952,500,1,0.18,FIFO
5295,0.08490880566421226,500,1,0.18,FIFO
5296,0.0789544922291356,500,1,0.18,FIFO
5297,0.08259031787892479,500,1,0.18,FIFO
5298,0.053341081173455714,500,1,0.18,FIFO
5299,0.06134158185581936,500,1,0.18,FIFO
5300,0.007270285264895915,500,2,0.18,FIFO
5301,0.015144059684211328,500,2,0.18,FIFO
5302,0.020171179894450005,500,2,0.18,FIFO
5303,0.01323270058911379,500,2,0.18,FIFO
5304,0.0059159261016909145,500,2,0.18,FIFO
5305,0.011886724328534477,500,2,0.18,FIFO
5306,0.007188691631390782,500,2,0.18,FIFO
5307,0.023830458559952732,500,2,0.18,FIFO
5308,0.014451831190821253,500,2,0.18,FIFO
5309,0.014609800428817906,500,2,0.18,FIFO
5310,0.0026229134608188927,500,2,0.18,FIFO
5311,0.006858267767891178,500,2,0.18,FIFO
5312,0.01476759902622772,500,2,0.18,FIFO
5313,0.021217170994420834,500,2,0.18,FIFO
5314,0.008985042482261747,500,2,0.18,FIFO
5315,0.015441834276268772,500,2,0.18,FIFO
5316,0.0092879718361595,500,2,0.18,FIFO
5317,0.01218960949203684,500,2,0.18,FIFO
5318,0.028918687265183464,500,2,0.18,FIFO
5319,0.020773097372049534,500,2,0.18,FIFO
5320,0.02298738319876585,500,2,0.18,FIFO
5321,0.01964882449550072,500,2,0.18,FIFO
5322,0.02320466024626873,500,2,0.18,FIFO
5323,0.007209772928369901,500,2,0.18,FIFO
5324,0.01835208219904235,500,2,0.18,FIFO
5325,0.014994213494643078,500,2,0.18,FIFO
5326,0.015223531737116958,500,2,0.18,FIFO
5327,0.007806776184733114,500,2,0.18,FIFO
5328,0.007074810908119076,500,2,0.18,FIFO
5329,0.016630401167453318,500,2,0.18,FIFO
5330,0.00746327493163416,500,2,0.18,FIFO
5331,0.005193687596869893,500,2,0.18,FIFO
5332,0.010383527668918782,500,2,0.18,FIFO
5333,0.011849578807092826,500,2,0.18,FIFO
5334,0.01205340581211999,500,2,0.18,FIFO
5335,0.01611255303326769,500,2,0.18,FIFO
5336,0.008928693142648669,500,2,0.18,FIFO
5337,0.011156342541931081,500,2,0.18,FIFO
5338,0.011211151514679947,500,2,0.18,FIFO
5339,0.013851178752693321,500,2,0.18,FIFO
5340,0.02198837533924463,500,2,0.18,FIFO
5341,0.0120969070888181,500,2,0.18,FIFO
5342,0.009212538138863906,500,2,0.18,FIFO
5343,0.015367508525005097,500,2,0.18,FIFO
5344,0.01855490037706415,500,2,0.18,FIFO
5345,0.007388584117169941,500,2,0.18,FIFO
5346,0.010084170626998396,500,2,0.18,FIFO
5347,0.015330617178723941,500,2,0.18,FIFO
5348,0.006844869684152513,500,2,0.18,FIFO
5349,0.01104478647370351,500,2,0.18,FIFO
5350,0.0,500,4,0.18,FIFO
5351,0.0,500,4,0.18,FIFO
5352,0.00018798524622593504,500,4,0.18,FIFO
5353,0.00033708686335178585,500,4,0.18,FIFO
5354,0.0030552802338059096,500,4,0.18,FIFO
5355,0.000498566352992043,500,4,0.18,FIFO
5356,0.0017738569404481127,500,4,0.18,FIFO
5357,0.00029543836590818274,500,4,0.18,FIFO
5358,0.0001835089278612827,500,4,0.18,FIFO
5359,0.00036769402107904623,500,4,0.18,FIFO
5360,0.0005012025811989531,500,4,0.18,FIFO
5361,0.00028552421457990815,500,4,0.18,FIFO
5362,0.0007205241739283679,500,4,0.18,FIFO
5363,0.0,500,4,0.18,FIFO
5364,0.0010178608576077721,500,4,0.18,FIFO
5365,0.0012091623641986757,500,4,0.18,FIFO
5366,0.00022185215694389625,500,4,0.18,FIFO
5367,0.00019754460683175522,500,4,0.18,FIFO
5368,0.00016778775964101556,500,4,0.18,FIFO
5369,0.0009733215267068828,500,4,0.18,FIFO
5370,0.0006979805210330312,500,4,0.18,FIFO
5371,0.0005572282403106356,500,4,0.18,FIFO
5372,0.0007919497498153519,500,4,0.18,FIFO
5373,0.0009072522123963438,500,4,0.18,FIFO
5374,0.00043237890992536165,500,4,0.18,FIFO
5375,0.0,500,4,0.18,FIFO
5376,0.0008206442844332002,500,4,0.18,FIFO
5377,0.0013586906385079445,500,4,0.18,FIFO
5378,0.0012115660428623158,500,4,0.18,FIFO
5379,6.672595933611091e-05,500,4,0.18,FIFO
5380,0.0009226864301697901,500,4,0.18,FIFO
5381,0.00017908727182617312,500,4,0.18,FIFO
5382,7.508846624273246e-05,500,4,0.18,FIFO
5383,0.0003374029960445455,500,4,0.18,FIFO
5384,0.001094803806122272,500,4,0.18,FIFO
5385,0.0006257095323395028,500,4,0.18,FIFO
5386,0.0009265639635732441,500,4,0.18,FIFO
5387,0.0008797441861579501,500,4,0.18,FIFO
5388,0.0012436815948792344,500,4,0.18,FIFO
5389,0.000693117313778913,500,4,0.18,FIFO
5390,0.0010190120493221713,500,4,0.18,FIFO
5391,0.0003236223924864845,500,4,0.18,FIFO
5392,0.001803607409542451,500,4,0.18,FIFO
5393,0.00033757589662840814,500,4,0.18,FIFO
5394,0.0008939511540521607,500,4,0.18,FIFO
5395,0.0005988646496313095,500,4,0.18,FIFO
5396,0.0013787148711645045,500,4,0.18,FIFO
5397,0.0020155961210219287,500,4,0.18,FIFO
5398,3.211145184721431e-05,500,4,0.18,FIFO
5399,0.0015092156589957,500,4,0.18,FIFO
5400,0.05684420598923307,500,1,0.19,prior
5401,0.051461503872725876,500,1,0.19,prior
5402,0.09653622786276839,500,1,0.19,prior
5403,0.08211838073379285,500,1,0.19,prior
5404,0.07610837935223469,500,1,0.19,prior
5405,0.0813569830585946,500,1,0.19,prior
5406,0.0877764027214715,500,1,0.19,prior
5407,0.11008182747993854,500,1,0.19,prior
5408,0.08701843259421743,500,1,0.19,prior
5409,0.06512233333119986,500,1,0.19,prior
5410,0.09310655032096335,500,1,0.19,prior
5411,0.10783759068507714,500,1,0.19,prior
5412,0.07052416470485891,500,1,0.19,prior
5413,0.08131373114087058,500,1,0.19,prior
5414,0.07924040775074226,500,1,0.19,prior
5415,0.10583523490468816,500,1,0.19,prior
5416,0.08383983569323879,500,1,0.19,prior
5417,0.11210025602968053,500,1,0.19,prior
5418,0.08738652533291351,500,1,0.19,prior
5419,0.08320072384010636,500,1,0.19,prior
5420,0.08296417292806572,500,1,0.19,prior
5421,0.08602881418774574,500,1,0.19,prior
5422,0.14142006692411052,500,1,0.19,prior
5423,0.06574414761550261,500,1,0.19,prior
5424,0.07735768045781645,500,1,0.19,prior
5425,0.0850560421607096,500,1,0.19,prior
5426,0.08953041694678186,500,1,0.19,prior
5427,0.09296799405440946,500,1,0.19,prior
5428,0.0953566151620955,500,1,0.19,prior
5429,0.07638177846889337,500,1,0.19,prior
5430,0.097184611539844,500,1,0.19,prior
5431,0.10089686368388666,500,1,0.19,prior
5432,0.06991133254428387,500,1,0.19,prior
5433,0.08856801831689412,500,1,0.19,prior
5434,0.07216607150758714,500,1,0.19,prior
5435,0.0671670639985492,500,1,0.19,prior
5436,0.07276467339498906,500,1,0.19,prior
5437,0.06173266727928241,500,1,0.19,prior
5438,0.10169130608579417,500,1,0.19,prior
5439,0.07152882848589366,500,1,0.19,prior
5440,0.06253480493996334,500,1,0.19,prior
5441,0.07030754899401141,500,1,0.19,prior
5442,0.09437144242789836,500,1,0.19,prior
5443,0.0942240914153615,500,1,0.19,prior
5444,0.08467552176840375,500,1,0.19,prior
5445,0.07244946372010531,500,1,0.19,prior
5446,0.0699776215871842,500,1,0.19,prior
5447,0.08249794282563186,500,1,0.19,prior
5448,0.09869650049148929,500,1,0.19,prior
5449,0.09757197481640956,500,1,0.19,prior
5450,0.012230334678287647,500,2,0.19,prior
5451,0.010059650451771773,500,2,0.19,prior
5452,0.018587474874542535,500,2,0.19,prior
5453,0.010655477349755237,500,2,0.19,prior
5454,0.010425719936165695,500,2,0.19,prior
5455,0.013489033386277768,500,2,0.19,prior
5456,0.013278210213408588,500,2,0.19,prior
5457,0.017374516898437227,500,2,0.19,prior
5458,0.010539394921303121,500,2,0.19,prior
5459,0.013226134379627285,500,2,0.19,prior
5460,0.019878801212968564,500,2,0.19,prior
5461,0.010486932851759171,500,2,0.19,prior
5462,0.010273714208724258,500,2,0.19,prior
5463,0.011558741353958584,500,2,0.19,prior
5464,0.01672851641090621,500,2,0.19,prior
5465,0.01388788028040599,500,2,0.19,prior
5466,0.01610298014724161,500,2,0.19,prior
5467,0.013354796583839658,500,2,0.19,prior
5468,0.006995693899366927,500,2,0.19,prior
5469,0.018018315291309945,500,2,0.19,prior
5470,0.008048718542830364,500,2,0.19,prior
5471,0.004580720051254602,500,2,0.19,prior
5472,0.019502297807377982,500,2,0.19,prior
5473,0.016210657665121416,500,2,0.19,prior
5474,0.011885946219429507,500,2,0.19,prior
5475,0.01631814062810345,500,2,0.19,prior
5476,0.022856899053990687,500,2,0.19,prior
5477,0.009689579931061097,500,2,0.19,prior
5478,0.01884982753216874,500,2,0.19,prior
5479,0.011792372568518332,500,2,0.19,prior
5480,0.016183798448851008,500,2,0.19,prior
5481,0.016498052825262583,500,2,0.19,prior
5482,0.010824004313822803,500,2,0.19,prior
5483,0.01193402048306632,500,2,0.19,prior
5484,0.00806667537073539,500,2,0.19,prior
5485,0.014174633427472464,500,2,0.19,prior
5486,0.017059479978104784,500,2,0.19,prior
5487,0.014454259679465793,500,2,0.19,prior
5488,0.010738121301085623,500,2,0.19,prior
5489,0.01183274764678301,500,2,0.19,prior
5490,0.014930484470393619,500,2,0.19,prior
5491,0.011120819599721908,500,2,0.19,prior
5492,0.010490020283012519,500,2,0.19,prior
5493,0.016157387098940573,500,2,0.19,prior
5494,0.009282168771789707,500,2,0.19,prior
5495,0.013715855350716722,500,2,0.19,prior
5496,0.02045381234286745,500,2,0.19,prior
5497,0.016474469454001994,500,2,0.19,prior
5498,0.018663596236720943,500,2,0.19,prior
5499,0.0069955643938086265,500,2,0.19,prior
5500,5.409292757801154e-05,500,4,0.19,prior
5501,0.001562462425632388,500,4,0.19,prior
5502,0.00021141529762303435,500,4,0.19,prior
5503,0.0005488871317718918,500,4,0.19,prior
5504,0.0008974526736264466,500,4,0.19,prior
5505,0.0006816100515440553,500,4,0.19,prior
5506,0.0005053758171680442,500,4,0.19,prior
5507,0.00014351710698304033,500,4,0.19,prior
5508,5.814769318286039e-05,500,4,0.19,prior
5509,0.0005393594912616635,500,4,0.19,prior
5510,0.0009833029131453089,500,4,0.19,prior
5511,0.0008067329110604078,500,4,0.19,prior
5512,0.002323439744045089,500,4,0.19,prior
5513,0.0010803003157474507,500,4,0.19,prior
5514,0.0024850915998709125,500,4,0.19,prior
5515,0.0,500,4,0.19,prior
5516,0.00022786678043880214,500,4,0.19,prior
5517,0.0025508339691413086,500,4,0.19,prior
5518,0.00016023869265797687,500,4,0.19,prior
5519,0.0018921002224770085,500,4,0.19,prior
5520,0.0,500,4,0.19,prior
5521,4.8860289324295536e-05,500,4,0.19,prior
5522,0.000573988480090243,500,4,0.19,prior
5523,0.0005149255900086054,500,4,0.19,prior
5524,0.0007700309608847107,500,4,0.19,prior
5525,0.0013383960957734705,500,4,0.19,prior
5526,0.0005479612543836652,500,4,0.19,prior
5527,0.00038471553167744333,500,4,0.19,prior
5528,0.0006853630065444776,500,4,0.19,prior
5529,0.0,500,4,0.19,prior
5530,0.0010959949568888447,500,4,0.19,prior
5531,0.0006017452044217179,500,4,0.19,prior
5532,0.0009490168216079624,500,4,0.19,prior
5533,0.0002981454533986785,500,4,0.19,prior
5534,0.0006713908829106003,500,4,0.19,prior
5535,0.0006715153943198402,500,4,0.19,prior
5536,0.0012417600685558057,500,4,0.19,prior
5537,7.900626058887639e-05,500,4,0.19,prior
5538,0.001487563225072293,500,4,0.19,prior
5539,0.0010092044223682136,500,4,0.19,prior
5540,0.0010368790192812867,500,4,0.19,prior
5541,0.000738892131044068,500,4,0.19,prior
5542,0.0010618446499759103,500,4,0.19,prior
5543,0.000259083301869115,500,4,0.19,prior
5544,0.0011435071213414005,500,4,0.19,prior
5545,0.0008011810571612158,500,4,0.19,prior
5546,0.0007875855885469747,500,4,0.19,prior
5547,0.00017315262307259616,500,4,0.19,prior
5548,0.0021906134840983214,500,4,0.19,prior
5549,0.0013674020306454792,500,4,0.19,prior
5550,0.10670427465383557,500,1,0.19,FIFO
5551,0.09687912227458642,500,1,0.19,FIFO
5552,0.07993379500087569,500,1,0.19,FIFO
5553,0.062510679062601,500,1,0.19,FIFO
5554,0.12143340842941146,500,1,0.19,FIFO
5555,0.06826716911628207,500,1,0.19,FIFO
5556,0.08452299896267058,500,1,0.19,FIFO
5557,0.11594417886485707,500,1,0.19,FIFO
5558,0.06966223110883502,500,1,0.19,FIFO
5559,0.09380151577660163,500,1,0.19,FIFO
5560,0.07127023787240551,500,1,0.19,FIFO
5561,0.10505544843537973,500,1,0.19,FIFO
5562,0.0860056330191849,500,1,0.19,FIFO
5563,0.08926054373268977,500,1,0.19,FIFO
5564,0.10398362858150827,500,1,0.19,FIFO
5565,0.08960682456834135,500,1,0.19,FIFO
5566,0.09142869691425848,500,1,0.19,FIFO
5567,0.0673217224013635,500,1,0.19,FIFO
5568,0.09521905028273292,500,1,0.19,FIFO
5569,0.11942800499967719,500,1,0.19,FIFO
5570,0.11971184749004059,500,1,0.19,FIFO
5571,0.10264100410063307,500,1,0.19,FIFO
5572,0.10851525242548439,500,1,0.19,FIFO
5573,0.06921785126112127,500,1,0.19,FIFO
5574,0.08065999270313963,500,1,0.19,FIFO
5575,0.09172869895989166,500,1,0.19,FIFO
5576,0.10911309569753365,500,1,0.19,FIFO
5577,0.09320649721040886,500,1,0.19,FIFO
5578,0.10166491890803515,500,1,0.19,FIFO
5579,0.06994895161065745,500,1,0.19,FIFO
5580,0.09228989547330996,500,1,0.19,FIFO
5581,0.07759526096071073,500,1,0.19,FIFO
5582,0.11272420588419821,500,1,0.19,FIFO
5583,0.07348563559464764,500,1,0.19,FIFO
5584,0.09962851857579048,500,1,0.19,FIFO
5585,0.0785586327034402,500,1,0.19,FIFO
5586,0.09822391981511493,500,1,0.19,FIFO
5587,0.08271323493604171,500,1,0.19,FIFO
5588,0.09460222250797704,500,1,0.19,FIFO
5589,0.08649788502751526,500,1,0.19,FIFO
5590,0.08614560269853769,500,1,0.19,FIFO
5591,0.08672583317548077,500,1,0.19,FIFO
5592,0.08653660261558681,500,1,0.19,FIFO
5593,0.08431204760281213,500,1,0.19,FIFO
5594,0.09791087723987013,500,1,0.19,FIFO
5595,0.0812942208057448,500,1,0.19,FIFO
5596,0.13630246692027503,500,1,0.19,FIFO
5597,0.06435495356267461,500,1,0.19,FIFO
5598,0.08107868872531084,500,1,0.19,FIFO
5599,0.13985051145816368,500,1,0.19,FIFO
5600,0.01950189795382593,500,2,0.19,FIFO
5601,0.01056402328251475,500,2,0.19,FIFO
5602,0.016209001517526977,500,2,0.19,FIFO
5603,0.02355268042771548,500,2,0.19,FIFO
5604,0.019164019083847295,500,2,0.19,FIFO
5605,0.010317708898667092,500,2,0.19,FIFO
5606,0.01480693948267647,500,2,0.19,FIFO
5607,0.020162710418254067,500,2,0.19,FIFO
5608,0.005837766585758977,500,2,0.19,FIFO
5609,0.009842103805722353,500,2,0.19,FIFO
5610,0.0072685150030998786,500,2,0.19,FIFO
5611,0.017751043157560986,500,2,0.19,FIFO
5612,0.018464319301012815,500,2,0.19,FIFO
5613,0.011826689074411213,500,2,0.19,FIFO
5614,0.008014147088407178,500,2,0.19,FIFO
5615,0.016929899276952463,500,2,0.19,FIFO
5616,0.020165201670117504,500,2,0.19,FIFO
5617,0.022369685914808583,500,2,0.19,FIFO
5618,0.0070378508218962525,500,2,0.19,FIFO
5619,0.01947097999211553,500,2,0.19,FIFO
5620,0.012794789953757544,500,2,0.19,FIFO
5621,0.0304314618950702,500,2,0.19,FIFO
5622,0.011606569592748514,500,2,0.19,FIFO
5623,0.025876958274499113,500,2,0.19,FIFO
5624,0.010810120773914847,500,2,0.19,FIFO
5625,0.011932562327436074,500,2,0.19,FIFO
5626,0.023806650542269735,500,2,0.19,FIFO
5627,0.015797128228575884,500,2,0.19,FIFO
5628,0.00801660967137272,500,2,0.19,FIFO
5629,0.01747983007560435,500,2,0.19,FIFO
5630,0.011989273653073744,500,2,0.19,FIFO
5631,0.007156395081579675,500,2,0.19,FIFO
5632,0.016678305758198553,500,2,0.19,FIFO
5633,0.011853302123461333,500,2,0.19,FIFO
5634,0.005355404150989784,500,2,0.19,FIFO
5635,0.012999789556221643,500,2,0.19,FIFO
5636,0.01704188441976082,500,2,0.19,FIFO
5637,0.014223254373713214,500,2,0.19,FIFO
5638,0.012029477085438585,500,2,0.19,FIFO
5639,0.0068521429735246215,500,2,0.19,FIFO
5640,0.00901409690153287,500,2,0.19,FIFO
5641,0.014344740742380438,500,2,0.19,FIFO
5642,0.007874611800317365,500,2,0.19,FIFO
5643,0.01225902409119118,500,2,0.19,FIFO
5644,0.02925365936337191,500,2,0.19,FIFO
5645,0.01747426955119712,500,2,0.19,FIFO
5646,0.012026765281121236,500,2,0.19,FIFO
5647,0.01791588015384572,500,2,0.19,FIFO
5648,0.01795477780925708,500,2,0.19,FIFO
5649,0.010834067117081321,500,2,0.19,FIFO
5650,0.002207062929812743,500,4,0.19,FIFO
5651,0.001119388414529414,500,4,0.19,FIFO
5652,0.001996320036824059,500,4,0.19,FIFO
5653,0.0009056612937601188,500,4,0.19,FIFO
5654,0.0009509830147246418,500,4,0.19,FIFO
5655,0.0014083353221137145,500,4,0.19,FIFO
5656,8.183862746756177e-05,500,4,0.19,FIFO
5657,0.0006746212417312166,500,4,0.19,FIFO
5658,0.0011646589023292222,500,4,0.19,FIFO
5659,0.001974069401865631,500,4,0.19,FIFO
5660,0.0010975315756702954,500,4,0.19,FIFO
5661,0.0007359425099296005,500,4,0.19,FIFO
5662,0.002041033931968627,500,4,0.19,FIFO
5663,0.0005126775046294965,500,4,0.19,FIFO
5664,0.0002459900273998699,500,4,0.19,FIFO
5665,0.000371772355416681,500,4,0.19,FIFO
